transaction_id,account_id,transaction_date,transaction_type,amount
TRX-0019082,ACC-000444,2023-05-03 08:00:00,Card Payment,-47.51
TRX-0008469,ACC-000444,2023-05-08 07:00:00,Transfer In,282.36
TRX-0001146,ACC-000444,2023-06-11 21:00:00,Card Payment,-17.79
TRX-0004258,ACC-000444,2023-06-11 23:00:00,Transfer In,164.89
TRX-0028615,ACC-000444,2023-06-24 11:00:00,Transfer In,70.54
TRX-0040067,ACC-000444,2023-07-02 16:00:00,Transfer In,55.63
TRX-0016272,ACC-000444,2023-07-10 11:00:00,Transfer In,91.09
TRX-0007502,ACC-000444,2023-07-24 08:00:00,Transfer In,15.79
TRX-0002618,ACC-000444,2023-09-06 21:00:00,Fee,-20.19
TRX-0035149,ACC-000444,2023-10-04 04:00:00,Card Payment,-6.99
TRX-0010921,ACC-000444,2023-10-08 13:00:00,Salary Deposit,495.4
TRX-0001720,ACC-000444,2023-10-11 02:00:00,Card Payment,-45.29
TRX-0046325,ACC-000444,2023-10-16 17:00:00,Transfer Out,-103.44
TRX-0039591,ACC-000444,2023-10-17 06:00:00,Transfer In,134.89
TRX-0022128,ACC-000444,2023-10-20 16:00:00,Card Payment,-115.36
TRX-0010869,ACC-000444,2023-10-20 23:00:00,ATM Withdrawal,-215.33
TRX-0016049,ACC-000444,2023-10-21 11:00:00,Transfer Out,-84.42
TRX-0038091,ACC-000444,2023-11-01 05:00:00,Transfer In,179.52
TRX-0034058,ACC-000444,2023-11-03 05:00:00,Transfer Out,-527.01
TRX-0012410,ACC-000444,2023-12-01 05:00:00,Transfer Out,-97.47
TRX-0005999,ACC-000444,2023-12-04 02:00:00,Transfer Out,-49.43
TRX-0049933,ACC-000444,2023-12-07 01:00:00,Transfer In,463.34
TRX-0026296,ACC-000444,2023-12-14 12:00:00,Transfer In,11.31
TRX-0029307,ACC-000444,2023-12-27 01:00:00,Card Payment,-345.64
TRX-0019791,ACC-000445,2023-01-02 17:00:00,Card Payment,-5.9
TRX-0049308,ACC-000445,2023-01-16 16:00:00,ATM Withdrawal,-290.43
TRX-0016380,ACC-000445,2023-01-19 13:00:00,Salary Deposit,308.62
TRX-0043900,ACC-000445,2023-02-03 21:00:00,Transfer In,374.54
TRX-0000633,ACC-000445,2023-02-09 21:00:00,Transfer Out,-459.89
TRX-0032092,ACC-000445,2023-02-25 11:00:00,Salary Deposit,314.36
TRX-0023129,ACC-000445,2023-02-26 15:00:00,Fee,-269.75
TRX-0029403,ACC-000445,2023-02-27 06:00:00,Card Payment,-334.92
TRX-0022438,ACC-000445,2023-03-11 01:00:00,Salary Deposit,65.05
TRX-0022891,ACC-000445,2023-03-15 18:00:00,Card Payment,-40.09
TRX-0006026,ACC-000445,2023-03-20 18:00:00,Transfer In,24.48
TRX-0045751,ACC-000445,2023-03-29 21:00:00,ATM Withdrawal,-165.73
TRX-0035471,ACC-000445,2023-04-01 02:00:00,Transfer Out,-155.15
TRX-0042690,ACC-000445,2023-04-03 18:00:00,Transfer Out,-21.95
TRX-0030003,ACC-000445,2023-05-20 02:00:00,Transfer In,39.46
TRX-0028250,ACC-000445,2023-05-21 13:00:00,ATM Withdrawal,-39.49
TRX-0006166,ACC-000445,2023-06-14 02:00:00,Card Payment,-612.36
TRX-0016274,ACC-000445,2023-06-14 07:00:00,Salary Deposit,187.87
TRX-0017021,ACC-000445,2023-06-16 23:00:00,Transfer Out,-152.95
TRX-0016256,ACC-000445,2023-06-17 03:00:00,Transfer In,176.24
TRX-0028915,ACC-000445,2023-06-25 05:00:00,Transfer Out,-766.45
TRX-0005956,ACC-000445,2023-07-29 05:00:00,Card Payment,-488.18
TRX-0024257,ACC-000445,2023-08-04 08:00:00,Transfer Out,-375.0
TRX-0029515,ACC-000445,2023-08-23 03:00:00,Card Payment,-58.23
TRX-0004921,ACC-000445,2023-08-24 18:00:00,ATM Withdrawal,-25.22
TRX-0030495,ACC-000445,2023-08-26 23:00:00,Salary Deposit,161.87
TRX-0027347,ACC-000445,2023-09-16 16:00:00,Card Payment,-99.79
TRX-0039492,ACC-000445,2023-10-13 23:00:00,Transfer Out,-220.18
TRX-0022360,ACC-000445,2023-10-21 20:00:00,Card Payment,-35.7
TRX-0028194,ACC-000445,2023-10-30 15:00:00,Card Payment,-25.55
TRX-0008498,ACC-000445,2023-11-01 16:00:00,Salary Deposit,224.47
TRX-0024123,ACC-000445,2023-11-02 07:00:00,Card Payment,-180.29
TRX-0037952,ACC-000445,2023-11-04 12:00:00,ATM Withdrawal,-195.03
TRX-0025315,ACC-000445,2023-11-22 09:00:00,Transfer Out,-28.19
TRX-0004029,ACC-000445,2023-11-25 16:00:00,Transfer Out,-119.3
TRX-0048184,ACC-000445,2023-11-26 04:00:00,Card Payment,-282.09
TRX-0022324,ACC-000445,2023-12-01 17:00:00,Card Payment,-100.4
TRX-0037705,ACC-000445,2023-12-07 01:00:00,Card Payment,-24.26
TRX-0047747,ACC-000445,2023-12-11 19:00:00,Card Payment,-265.98
TRX-0017571,ACC-000445,2023-12-28 04:00:00,ATM Withdrawal,-21.75
TRX-0009341,ACC-000445,2023-12-30 06:00:00,Card Payment,-92.89
TRX-0043386,ACC-000446,2023-01-19 01:00:00,Fee,-68.57
TRX-0022034,ACC-000446,2023-01-23 23:00:00,ATM Withdrawal,-162.37
TRX-0030362,ACC-000446,2023-02-04 03:00:00,Fee,-14.56
TRX-0009519,ACC-000446,2023-02-17 17:00:00,Card Payment,-149.16
TRX-0018558,ACC-000446,2023-02-18 21:00:00,ATM Withdrawal,-586.62
TRX-0024335,ACC-000446,2023-02-20 15:00:00,Transfer Out,-46.94
TRX-0037519,ACC-000446,2023-02-27 16:00:00,Salary Deposit,198.53
TRX-0006390,ACC-000446,2023-03-13 06:00:00,Card Payment,-155.1
TRX-0031705,ACC-000446,2023-03-18 09:00:00,Card Payment,-269.07
TRX-0023837,ACC-000446,2023-04-21 01:00:00,Transfer In,61.8
TRX-0022079,ACC-000446,2023-05-03 12:00:00,Card Payment,-169.81
TRX-0025078,ACC-000446,2023-05-08 14:00:00,Transfer In,335.39
TRX-0014588,ACC-000446,2023-05-09 12:00:00,Card Payment,-36.81
TRX-0004014,ACC-000446,2023-05-10 15:00:00,Fee,-130.43
TRX-0011957,ACC-000446,2023-05-17 18:00:00,Card Payment,-87.4
TRX-0041697,ACC-000446,2023-05-25 14:00:00,Transfer In,9.56
TRX-0001346,ACC-000446,2023-05-28 08:00:00,Card Payment,-176.64
TRX-0039009,ACC-000446,2023-05-30 04:00:00,Salary Deposit,70.21
TRX-0010128,ACC-000446,2023-06-09 23:00:00,Transfer Out,-14.53
TRX-0026758,ACC-000446,2023-07-11 13:00:00,Transfer In,118.38
TRX-0003821,ACC-000446,2023-07-13 20:00:00,Transfer Out,-185.62
TRX-0030517,ACC-000446,2023-07-16 18:00:00,Card Payment,-297.9
TRX-0045405,ACC-000446,2023-08-01 23:00:00,Transfer Out,-23.07
TRX-0012703,ACC-000446,2023-08-04 15:00:00,Transfer Out,-182.77
TRX-0004835,ACC-000446,2023-08-06 08:00:00,ATM Withdrawal,-51.22
TRX-0010257,ACC-000446,2023-08-11 20:00:00,Transfer Out,-501.39
TRX-0015119,ACC-000446,2023-08-22 09:00:00,Transfer In,295.31
TRX-0028613,ACC-000446,2023-09-10 13:00:00,ATM Withdrawal,-239.52
TRX-0046832,ACC-000446,2023-10-05 15:00:00,ATM Withdrawal,-112.09
TRX-0009101,ACC-000446,2023-10-08 07:00:00,Card Payment,-169.56
TRX-0009861,ACC-000446,2023-10-12 13:00:00,Transfer In,91.07
TRX-0003136,ACC-000446,2023-10-25 20:00:00,Transfer Out,-14.5
TRX-0013681,ACC-000446,2023-11-03 21:00:00,Transfer Out,-46.96
TRX-0000218,ACC-000446,2023-11-17 09:00:00,Fee,-43.57
TRX-0031207,ACC-000446,2023-12-02 19:00:00,Salary Deposit,29.46
TRX-0000199,ACC-000446,2023-12-06 21:00:00,Card Payment,-51.38
TRX-0021353,ACC-000446,2023-12-15 20:00:00,Transfer Out,-511.13
TRX-0027697,ACC-000446,2023-12-16 10:00:00,Card Payment,-103.72
TRX-0013170,ACC-000446,2023-12-24 13:00:00,Card Payment,-33.25
TRX-0041763,ACC-000446,2023-12-26 14:00:00,ATM Withdrawal,-21.13
TRX-0040455,ACC-000446,2023-12-28 15:00:00,Transfer Out,-170.53
TRX-0016868,ACC-000447,2023-01-08 17:00:00,Transfer In,683.48
TRX-0007484,ACC-000447,2023-01-09 19:00:00,Card Payment,-211.11
TRX-0002357,ACC-000447,2023-01-21 23:00:00,Transfer In,101.99
TRX-0008656,ACC-000447,2023-01-26 03:00:00,Transfer Out,-85.43
TRX-0016993,ACC-000447,2023-02-14 03:00:00,Card Payment,-96.72
TRX-0002619,ACC-000447,2023-02-21 00:00:00,Card Payment,-258.45
TRX-0016790,ACC-000447,2023-02-22 05:00:00,Card Payment,-69.42
TRX-0026032,ACC-000447,2023-02-23 19:00:00,Card Payment,-45.66
TRX-0039885,ACC-000447,2023-03-15 11:00:00,Fee,-66.74
TRX-0001301,ACC-000447,2023-03-22 16:00:00,Transfer Out,-932.94
TRX-0011699,ACC-000447,2023-03-30 09:00:00,Salary Deposit,96.25
TRX-0036213,ACC-000447,2023-04-08 15:00:00,ATM Withdrawal,-176.46
TRX-0040786,ACC-000447,2023-04-10 18:00:00,Card Payment,-93.23
TRX-0039347,ACC-000447,2023-04-11 17:00:00,Salary Deposit,8.23
TRX-0004532,ACC-000447,2023-04-12 14:00:00,Card Payment,-246.84
TRX-0026262,ACC-000447,2023-05-02 14:00:00,Transfer Out,-277.58
TRX-0038922,ACC-000447,2023-05-04 14:00:00,Transfer In,488.71
TRX-0031192,ACC-000447,2023-05-05 19:00:00,Transfer In,30.82
TRX-0005228,ACC-000447,2023-05-06 10:00:00,Transfer Out,-116.51
TRX-0022739,ACC-000447,2023-05-11 03:00:00,Card Payment,-446.05
TRX-0020926,ACC-000447,2023-05-17 03:00:00,Card Payment,-300.21
TRX-0011478,ACC-000447,2023-05-26 22:00:00,Fee,-309.87
TRX-0036274,ACC-000447,2023-06-09 12:00:00,Card Payment,-54.92
TRX-0044986,ACC-000447,2023-06-12 12:00:00,Transfer Out,-66.95
TRX-0017305,ACC-000447,2023-06-25 05:00:00,Card Payment,-69.77
TRX-0029497,ACC-000447,2023-07-02 20:00:00,Transfer In,64.19
TRX-0034842,ACC-000447,2023-07-20 16:00:00,Card Payment,-69.87
TRX-0048886,ACC-000447,2023-08-02 09:00:00,Card Payment,-152.48
TRX-0003365,ACC-000447,2023-08-15 20:00:00,Card Payment,-362.63
TRX-0013503,ACC-000447,2023-08-16 13:00:00,Transfer Out,-93.23
TRX-0015206,ACC-000447,2023-08-22 13:00:00,Transfer In,16.21
TRX-0048455,ACC-000447,2023-08-28 16:00:00,Card Payment,-148.21
TRX-0001520,ACC-000447,2023-08-29 04:00:00,Transfer Out,-11.98
TRX-0016889,ACC-000447,2023-08-30 04:00:00,Transfer Out,-30.77
TRX-0018711,ACC-000447,2023-09-05 20:00:00,Fee,-363.43
TRX-0022284,ACC-000447,2023-09-10 17:00:00,Transfer Out,-35.97
TRX-0036650,ACC-000447,2023-09-25 08:00:00,Transfer Out,-24.57
TRX-0012007,ACC-000447,2023-10-19 18:00:00,Card Payment,-275.65
TRX-0001144,ACC-000447,2023-11-03 05:00:00,ATM Withdrawal,-232.77
TRX-0025308,ACC-000447,2023-11-11 08:00:00,Card Payment,-305.12
TRX-0006542,ACC-000447,2023-11-21 20:00:00,Card Payment,-33.39
TRX-0041104,ACC-000447,2023-11-30 23:00:00,Transfer Out,-184.92
TRX-0015774,ACC-000447,2023-12-05 03:00:00,Card Payment,-41.84
TRX-0040064,ACC-000447,2023-12-11 19:00:00,Card Payment,-96.31
TRX-0003443,ACC-000447,2023-12-12 13:00:00,Card Payment,-303.13
TRX-0015765,ACC-000447,2023-12-17 07:00:00,Fee,-105.68
TRX-0014472,ACC-000447,2023-12-20 14:00:00,Fee,-53.11
TRX-0031357,ACC-000447,2023-12-21 18:00:00,Card Payment,-321.97
TRX-0012692,ACC-000447,2023-12-23 16:00:00,Transfer In,168.13
TRX-0017009,ACC-000448,2023-01-04 22:00:00,Card Payment,-46.97
TRX-0032482,ACC-000448,2023-01-24 21:00:00,Card Payment,-528.29
TRX-0046412,ACC-000448,2023-02-09 06:00:00,ATM Withdrawal,-51.45
TRX-0020255,ACC-000448,2023-02-23 00:00:00,Transfer Out,-242.58
TRX-0040287,ACC-000448,2023-02-25 06:00:00,Card Payment,-55.28
TRX-0020407,ACC-000448,2023-03-05 05:00:00,Card Payment,-142.42
TRX-0027081,ACC-000448,2023-03-09 00:00:00,Card Payment,-86.68
TRX-0043589,ACC-000448,2023-03-18 11:00:00,Transfer In,691.23
TRX-0019181,ACC-000448,2023-03-23 19:00:00,Transfer In,593.71
TRX-0035658,ACC-000448,2023-04-03 02:00:00,Transfer In,59.83
TRX-0046413,ACC-000448,2023-04-04 23:00:00,Transfer Out,-129.99
TRX-0040513,ACC-000448,2023-04-06 22:00:00,Transfer Out,-137.16
TRX-0007100,ACC-000448,2023-04-08 19:00:00,Card Payment,-18.36
TRX-0029195,ACC-000448,2023-04-14 20:00:00,Salary Deposit,104.4
TRX-0037315,ACC-000448,2023-05-19 01:00:00,Card Payment,-15.34
TRX-0018746,ACC-000448,2023-05-28 21:00:00,Card Payment,-20.62
TRX-0012185,ACC-000448,2023-06-14 05:00:00,Transfer Out,-256.74
TRX-0024670,ACC-000448,2023-06-22 23:00:00,ATM Withdrawal,-13.69
TRX-0039345,ACC-000448,2023-07-20 22:00:00,Transfer In,300.82
TRX-0031908,ACC-000448,2023-08-06 05:00:00,ATM Withdrawal,-256.65
TRX-0016571,ACC-000448,2023-08-19 08:00:00,Salary Deposit,40.64
TRX-0020333,ACC-000448,2023-10-02 02:00:00,Card Payment,-947.81
TRX-0034348,ACC-000448,2023-10-21 18:00:00,Card Payment,-83.9
TRX-0048830,ACC-000448,2023-10-27 02:00:00,Card Payment,-84.13
TRX-0018551,ACC-000448,2023-11-08 18:00:00,Card Payment,-112.1
TRX-0010152,ACC-000448,2023-11-10 08:00:00,Card Payment,-898.46
TRX-0034177,ACC-000448,2023-11-14 02:00:00,ATM Withdrawal,-119.66
TRX-0007352,ACC-000448,2023-12-05 14:00:00,Card Payment,-49.68
TRX-0002418,ACC-000448,2023-12-06 22:00:00,Transfer Out,-73.37
TRX-0045478,ACC-000448,2023-12-09 20:00:00,Salary Deposit,24.21
TRX-0035997,ACC-000448,2023-12-13 22:00:00,Card Payment,-79.7
TRX-0004639,ACC-000448,2023-12-23 22:00:00,Salary Deposit,18.81
TRX-0031184,ACC-000449,2023-01-05 03:00:00,Card Payment,-5.85
TRX-0041326,ACC-000449,2023-01-07 22:00:00,Transfer Out,-210.91
TRX-0044530,ACC-000449,2023-01-26 22:00:00,Salary Deposit,180.48
TRX-0018911,ACC-000449,2023-03-03 18:00:00,Card Payment,-21.95
TRX-0024412,ACC-000449,2023-03-18 07:00:00,Transfer Out,-37.32
TRX-0028445,ACC-000449,2023-03-28 22:00:00,Transfer Out,-56.51
TRX-0013194,ACC-000449,2023-04-11 22:00:00,Salary Deposit,47.7
TRX-0000750,ACC-000449,2023-05-13 03:00:00,Transfer Out,-8.63
TRX-0037977,ACC-000449,2023-05-19 10:00:00,ATM Withdrawal,-356.89
TRX-0023860,ACC-000449,2023-05-31 01:00:00,Card Payment,-344.93
TRX-0004575,ACC-000449,2023-06-06 11:00:00,Transfer Out,-11.94
TRX-0006759,ACC-000449,2023-06-16 05:00:00,Transfer In,577.27
TRX-0037877,ACC-000449,2023-06-21 19:00:00,Card Payment,-7.39
TRX-0046031,ACC-000449,2023-08-16 16:00:00,ATM Withdrawal,-19.85
TRX-0014280,ACC-000449,2023-08-17 07:00:00,Transfer In,31.41
TRX-0031183,ACC-000449,2023-08-22 15:00:00,Transfer Out,-15.94
TRX-0020944,ACC-000449,2023-09-04 12:00:00,Transfer Out,-1.14
TRX-0013705,ACC-000449,2023-09-07 05:00:00,Transfer In,5.1
TRX-0031747,ACC-000449,2023-09-19 11:00:00,Card Payment,-293.16
TRX-0003577,ACC-000449,2023-09-20 04:00:00,Transfer In,8.89
TRX-0042254,ACC-000449,2023-09-20 15:00:00,Transfer In,82.56
TRX-0032535,ACC-000449,2023-10-08 03:00:00,Fee,-170.11
TRX-0044274,ACC-000449,2023-10-08 09:00:00,Fee,-231.33
TRX-0009910,ACC-000449,2023-10-14 19:00:00,ATM Withdrawal,-53.87
TRX-0014260,ACC-000449,2023-10-15 06:00:00,Salary Deposit,278.62
TRX-0006289,ACC-000449,2023-10-19 23:00:00,Card Payment,-111.8
TRX-0013868,ACC-000449,2023-10-20 15:00:00,Card Payment,-1.01
TRX-0034254,ACC-000449,2023-10-23 18:00:00,Card Payment,-33.65
TRX-0018658,ACC-000449,2023-10-30 21:00:00,Transfer Out,-178.08
TRX-0015002,ACC-000449,2023-11-06 15:00:00,Card Payment,-107.82
TRX-0038632,ACC-000449,2023-11-20 05:00:00,Card Payment,-148.1
TRX-0009372,ACC-000449,2023-11-30 05:00:00,Card Payment,-24.16
TRX-0031340,ACC-000449,2023-12-11 06:00:00,Card Payment,-158.36
TRX-0005507,ACC-000449,2023-12-26 13:00:00,Transfer Out,-125.02
TRX-0043452,ACC-000450,2023-01-05 15:00:00,Card Payment,-117.58
TRX-0003271,ACC-000450,2023-01-07 09:00:00,Card Payment,-222.76
TRX-0012659,ACC-000450,2023-01-24 04:00:00,Salary Deposit,3.32
TRX-0048601,ACC-000450,2023-01-25 05:00:00,Transfer In,43.37
TRX-0030778,ACC-000450,2023-01-26 04:00:00,Card Payment,-24.64
TRX-0005918,ACC-000450,2023-01-27 06:00:00,Card Payment,-115.27
TRX-0021429,ACC-000450,2023-01-30 22:00:00,Transfer Out,-63.38
TRX-0049566,ACC-000450,2023-01-31 04:00:00,Transfer In,266.09
TRX-0038688,ACC-000450,2023-02-05 20:00:00,Card Payment,-5.87
TRX-0047970,ACC-000450,2023-02-07 06:00:00,Card Payment,-170.73
TRX-0012910,ACC-000450,2023-02-09 16:00:00,ATM Withdrawal,-19.06
TRX-0049212,ACC-000450,2023-03-04 15:00:00,Card Payment,-161.08
TRX-0042334,ACC-000450,2023-03-23 15:00:00,Card Payment,-83.71
TRX-0008868,ACC-000450,2023-03-25 16:00:00,ATM Withdrawal,-196.33
TRX-0011864,ACC-000450,2023-04-08 00:00:00,Fee,-181.61
TRX-0020092,ACC-000450,2023-04-08 01:00:00,Transfer Out,-136.5
TRX-0042934,ACC-000450,2023-04-10 12:00:00,Salary Deposit,92.66
TRX-0045782,ACC-000450,2023-04-16 06:00:00,Card Payment,-277.99
TRX-0027501,ACC-000450,2023-04-19 00:00:00,ATM Withdrawal,-15.55
TRX-0000714,ACC-000450,2023-04-23 23:00:00,ATM Withdrawal,-117.45
TRX-0017732,ACC-000450,2023-04-25 07:00:00,ATM Withdrawal,-273.86
TRX-0014378,ACC-000450,2023-04-27 21:00:00,Transfer In,567.47
TRX-0012413,ACC-000450,2023-05-02 19:00:00,Transfer Out,-187.92
TRX-0006189,ACC-000450,2023-05-08 12:00:00,Card Payment,-238.75
TRX-0024285,ACC-000450,2023-05-09 01:00:00,Transfer In,597.77
TRX-0021336,ACC-000450,2023-05-09 13:00:00,Card Payment,-334.07
TRX-0022301,ACC-000450,2023-05-09 16:00:00,Card Payment,-192.87
TRX-0029842,ACC-000450,2023-05-10 11:00:00,Salary Deposit,222.22
TRX-0010654,ACC-000450,2023-05-16 04:00:00,Card Payment,-234.83
TRX-0021135,ACC-000450,2023-05-17 05:00:00,Card Payment,-322.88
TRX-0010877,ACC-000450,2023-05-19 14:00:00,Card Payment,-38.78
TRX-0036385,ACC-000450,2023-05-25 18:00:00,Card Payment,-118.92
TRX-0030637,ACC-000450,2023-05-27 16:00:00,Card Payment,-38.59
TRX-0037482,ACC-000450,2023-06-02 00:00:00,Card Payment,-144.82
TRX-0026380,ACC-000450,2023-06-08 12:00:00,Salary Deposit,77.51
TRX-0019620,ACC-000450,2023-06-09 00:00:00,Card Payment,-213.98
TRX-0000235,ACC-000450,2023-06-18 14:00:00,Transfer In,34.81
TRX-0030742,ACC-000450,2023-06-23 06:00:00,Salary Deposit,174.77
TRX-0005047,ACC-000450,2023-06-25 09:00:00,Transfer Out,-15.64
TRX-0038177,ACC-000450,2023-06-26 21:00:00,Transfer Out,-28.49
TRX-0008737,ACC-000450,2023-07-18 01:00:00,Salary Deposit,50.7
TRX-0035352,ACC-000450,2023-07-28 08:00:00,ATM Withdrawal,-240.36
TRX-0041540,ACC-000450,2023-08-13 19:00:00,Card Payment,-488.72
TRX-0004973,ACC-000450,2023-08-19 05:00:00,Salary Deposit,156.19
TRX-0035828,ACC-000450,2023-09-01 00:00:00,ATM Withdrawal,-445.55
TRX-0031621,ACC-000450,2023-09-02 02:00:00,Transfer Out,-204.54
TRX-0029117,ACC-000450,2023-09-05 17:00:00,Card Payment,-7.39
TRX-0048358,ACC-000450,2023-09-25 20:00:00,Card Payment,-309.85
TRX-0039979,ACC-000450,2023-09-28 13:00:00,Salary Deposit,79.58
TRX-0041167,ACC-000450,2023-09-29 05:00:00,Card Payment,-181.04
TRX-0034495,ACC-000450,2023-10-04 12:00:00,Card Payment,-375.93
TRX-0012879,ACC-000450,2023-10-17 02:00:00,Salary Deposit,147.07
TRX-0016345,ACC-000450,2023-10-30 12:00:00,Card Payment,-83.14
TRX-0036425,ACC-000450,2023-11-13 14:00:00,Card Payment,-477.61
TRX-0046140,ACC-000450,2023-11-15 12:00:00,Card Payment,-96.58
TRX-0034929,ACC-000450,2023-11-19 02:00:00,Transfer Out,-356.45
TRX-0002683,ACC-000450,2023-11-21 23:00:00,Card Payment,-182.37
TRX-0003754,ACC-000450,2023-11-27 07:00:00,Transfer Out,-80.59
TRX-0011821,ACC-000450,2023-12-16 23:00:00,Card Payment,-142.95
TRX-0026246,ACC-000450,2023-12-28 21:00:00,Salary Deposit,1.53
TRX-0002042,ACC-000451,2023-01-11 08:00:00,ATM Withdrawal,-65.52
TRX-0035494,ACC-000451,2023-01-23 08:00:00,Card Payment,-38.61
TRX-0039272,ACC-000451,2023-02-26 16:00:00,Card Payment,-288.6
TRX-0017739,ACC-000451,2023-03-01 11:00:00,Transfer In,1.57
TRX-0027072,ACC-000451,2023-03-07 23:00:00,Transfer In,2.51
TRX-0015914,ACC-000451,2023-03-09 13:00:00,Salary Deposit,20.52
TRX-0022791,ACC-000451,2023-03-20 11:00:00,Transfer In,307.0
TRX-0017711,ACC-000451,2023-03-24 07:00:00,Card Payment,-95.69
TRX-0036117,ACC-000451,2023-03-24 14:00:00,Fee,-139.11
TRX-0030143,ACC-000451,2023-04-18 19:00:00,Card Payment,-120.53
TRX-0030203,ACC-000451,2023-04-23 02:00:00,Transfer In,41.81
TRX-0013475,ACC-000451,2023-05-03 23:00:00,Salary Deposit,86.38
TRX-0021913,ACC-000451,2023-05-06 06:00:00,Card Payment,-32.35
TRX-0040184,ACC-000451,2023-06-05 01:00:00,ATM Withdrawal,-53.25
TRX-0000461,ACC-000451,2023-06-17 04:00:00,Transfer In,54.63
TRX-0032881,ACC-000451,2023-07-03 02:00:00,Transfer Out,-640.49
TRX-0012588,ACC-000451,2023-07-03 15:00:00,Transfer In,124.72
TRX-0026543,ACC-000451,2023-07-08 11:00:00,Transfer Out,-299.97
TRX-0048854,ACC-000451,2023-07-18 11:00:00,Transfer Out,-90.02
TRX-0022975,ACC-000451,2023-07-23 15:00:00,Card Payment,-95.03
TRX-0023833,ACC-000451,2023-08-07 22:00:00,Card Payment,-213.27
TRX-0039176,ACC-000451,2023-08-09 08:00:00,Card Payment,-168.32
TRX-0032615,ACC-000451,2023-08-20 19:00:00,Card Payment,-138.53
TRX-0024225,ACC-000451,2023-08-21 17:00:00,Card Payment,-85.52
TRX-0023600,ACC-000451,2023-08-21 21:00:00,Card Payment,-67.02
TRX-0049121,ACC-000451,2023-08-22 19:00:00,Transfer Out,-10.5
TRX-0008252,ACC-000451,2023-09-19 06:00:00,Card Payment,-1.54
TRX-0005612,ACC-000451,2023-09-23 18:00:00,Fee,-308.78
TRX-0024716,ACC-000451,2023-10-03 03:00:00,Transfer In,125.27
TRX-0011545,ACC-000451,2023-10-25 20:00:00,Salary Deposit,6.23
TRX-0021786,ACC-000451,2023-10-31 07:00:00,ATM Withdrawal,-30.18
TRX-0030417,ACC-000451,2023-11-08 20:00:00,Card Payment,-391.66
TRX-0017855,ACC-000451,2023-11-27 16:00:00,Salary Deposit,35.79
TRX-0021214,ACC-000451,2023-12-03 09:00:00,ATM Withdrawal,-2.21
TRX-0038276,ACC-000451,2023-12-08 03:00:00,Transfer In,383.15
TRX-0038989,ACC-000451,2023-12-18 19:00:00,Fee,-27.92
TRX-0049811,ACC-000451,2023-12-26 18:00:00,Fee,-193.08
TRX-0030215,ACC-000452,2023-01-04 21:00:00,Transfer Out,-29.26
TRX-0020428,ACC-000452,2023-01-09 03:00:00,Transfer In,88.42
TRX-0016136,ACC-000452,2023-01-10 20:00:00,Transfer Out,-108.04
TRX-0027761,ACC-000452,2023-01-23 12:00:00,Card Payment,-68.01
TRX-0014644,ACC-000452,2023-02-18 17:00:00,Salary Deposit,156.99
TRX-0045000,ACC-000452,2023-02-19 18:00:00,Card Payment,-218.67
TRX-0032138,ACC-000452,2023-02-25 07:00:00,ATM Withdrawal,-108.94
TRX-0032298,ACC-000452,2023-02-25 12:00:00,ATM Withdrawal,-7.43
TRX-0000487,ACC-000452,2023-04-16 17:00:00,Transfer In,291.59
TRX-0005604,ACC-000452,2023-04-21 04:00:00,Salary Deposit,195.66
TRX-0042596,ACC-000452,2023-05-01 17:00:00,Salary Deposit,205.36
TRX-0020681,ACC-000452,2023-05-09 22:00:00,Card Payment,-95.82
TRX-0032654,ACC-000452,2023-05-17 22:00:00,Card Payment,-57.57
TRX-0035836,ACC-000452,2023-05-27 13:00:00,Transfer Out,-234.79
TRX-0043930,ACC-000452,2023-05-30 16:00:00,Salary Deposit,232.48
TRX-0024994,ACC-000452,2023-06-03 13:00:00,Card Payment,-190.35
TRX-0000452,ACC-000452,2023-06-04 05:00:00,Fee,-19.82
TRX-0002534,ACC-000452,2023-06-06 14:00:00,Card Payment,-76.71
TRX-0019711,ACC-000452,2023-06-11 15:00:00,Transfer Out,-27.11
TRX-0041106,ACC-000452,2023-07-21 03:00:00,Card Payment,-4.61
TRX-0036306,ACC-000452,2023-07-21 19:00:00,Transfer Out,-17.7
TRX-0007514,ACC-000452,2023-08-03 22:00:00,Transfer Out,-24.44
TRX-0024856,ACC-000452,2023-08-21 03:00:00,Card Payment,-58.14
TRX-0026711,ACC-000452,2023-08-30 00:00:00,Card Payment,-2.6
TRX-0031906,ACC-000452,2023-09-06 08:00:00,Transfer In,331.77
TRX-0045774,ACC-000452,2023-09-20 03:00:00,Card Payment,-57.14
TRX-0018870,ACC-000452,2023-09-29 16:00:00,Card Payment,-437.01
TRX-0018566,ACC-000452,2023-10-02 00:00:00,Fee,-63.11
TRX-0045294,ACC-000452,2023-10-02 19:00:00,Transfer In,144.87
TRX-0045535,ACC-000452,2023-10-09 15:00:00,Salary Deposit,113.51
TRX-0035263,ACC-000452,2023-10-22 19:00:00,Salary Deposit,409.9
TRX-0040310,ACC-000452,2023-10-23 10:00:00,Transfer In,84.47
TRX-0009720,ACC-000452,2023-10-23 16:00:00,Card Payment,-116.49
TRX-0023734,ACC-000452,2023-10-27 21:00:00,Transfer In,32.22
TRX-0026027,ACC-000452,2023-12-03 18:00:00,Transfer In,147.72
TRX-0015427,ACC-000452,2023-12-06 19:00:00,Transfer Out,-173.91
